"eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","CABO CORREA","PRTB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","TIA DENISE","PSC"
"Eleições Gerais Estaduais 2018","RJ","GOVERNADOR","WILSON WITZEL","PSC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","GUSTAVO BUENO","PSOL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","DANI MONTEIRO","PSOL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MARILZA CAPUTO","MDB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ANA MARIA","REDE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","SUSY ANTUNES","PDT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MARCELO COSTA BOMBEIRO","PTC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","MARCINHO","PRB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","SANDRA SANTORO","NOVO"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ARI SALES","DEM"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","DANIEL BAHIA ","PT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","RODRIGO AMORIM ","PSL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","PAULO SERRAZANI","PODE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ALBERTO DA 17","DEM"
"Eleições Gerais Estaduais 2018","RJ","VICE-GOVERNADOR","COMTE","PPS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","HENRIQUE XAVIER","PC do B"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CASSIUS RODRIGO","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","RJ","2º SUPLENTE","LAERCIO DE ALMEIDA","PSC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","CESAR MELLO","PATRIOTA"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","VALDECY NUNES","PP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","VALDECY DA SAÚDE","PHS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","OTONI DE PAULA PAI","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","DOUTORA MARIA AMÉLIA","PRTB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","STEPHANIE SOARES","PSL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","JESSIKA NASCIMENTO","PMN"
"Eleições Gerais Estaduais 2018","RJ","2º SUPLENTE","ANAZIR","PT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","JOVINO DO MERCADO","PROS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","CHININHA","PRTB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ANGELO VENTURA","DC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","CARLINHO PRESIDENTE","PHS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","PROFESSOR ROSSINE","PP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","LÉLA REYS","PRB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","RODRIGO BACELLAR","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","JORGE ELOY","AVANTE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MARIA DO CARMO","PC do B"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","BRUNO LESSA","PSDB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","PROF. JOSIAS PEREIRA","PHS"
"Eleições Gerais Estaduais 2018","RJ","1º SUPLENTE","JUZERLEY ASSUNÇÃO","PSTU"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","LUIS SERRANO","PP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CARLOS CIGANO","PR"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","PROFESSOR MILLER COSENDEY","AVANTE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","JULIO MACEDO","NOVO"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ANDERSON BENAC","PSOL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","SERGIO CONSELHEIRO","DC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","XARÁ BOA MORTE ","PATRIOTA"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","DR. GUSMÃO","PSB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","TANIA DO ARI","PR"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MARIA DA EDUCAFRO","PP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","IRACEMA FERNANDES","PSC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","LUIZ PIMENTEL","PMB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","CAIO MIRABELLI","PPL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MARISA LIVRAMENTO","PTB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CIMAR","PDT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","JULIANA LUA","PV"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","SERGIO DUARTE","DC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ANDRE  PETINHA","PMB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","RODRIGO GARCIA","PRTB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","LULA ELETRICISTA","PMN"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","IGOR BICACO","PROS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MORALES","PROS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CARLOS DE MELO","PMN"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","LUCIANA NUNES","PMB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","EMMANUELLA RIOBOO","PTC"
"Eleições Gerais Estaduais 2018","RJ","SENADOR","JOSE BONIFACIO","PDT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","JOÃO CARLOS - JK","PRP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","LISIANE MUTTI","PSB"
"Eleições Gerais Estaduais 2018","RJ","SENADOR","MARTA BARÇANTE","PCB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","VITOR LARA","PCO"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","PROF. VIRGINIA","PSDB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","DEISE MENEZES","DEM"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","ALFREDÃO","PSD"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","DAYSE LUCID","PODE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ROSINHA DIAS","PTC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","RODRIGO BORGES","PSDB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","JOILZA RANGEL","PSD"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","VALTER VASCONCELOS","PRTB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","NEEMIAS CRUZ","PRP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","LUANA EUGENIO","PP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","GUIOMAR LACERDA","PSL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","GILMAR CALDEIRA","REDE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","LUIZ ALMEIDA","PMB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","SERGIO MONTE","PDT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","WANDERSON NOGUEIRA","PSOL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CARLOS OTÁVIO FRANCISCANO","PMN"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ADRIELLA LEITE","PMN"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MIRIAN CRISTINA","PHS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ELIAS ROLO COMPRESSOR","PHS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","DRA ZEFA BROWN","PR"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","PROFESSOR ISIDORO","DC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","PASTORA CHRYSTIANE DIAS","PSB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","SILVIO NUNES DE MEDEIROS","PRB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","DUDA BENEVIDES","PPS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","RUBENS FROIS ","PTC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CRISVALDO SILVA","PMN"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","LICINIO CARVALHO","DC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","VALTAIR CAMPOS","PSDB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","LEVI","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","ALESSANDRO LIMA","PSL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","FLAVIO LIMA","PROS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ROSA MAXIMO","PDT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","BALTHAZAR DIAS SALGADO","PRB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","CLAY FULY","PRTB"
"Eleições Gerais Estaduais 2018","RJ","SENADOR","MATTOS NASCIMENTO","PRTB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","FRANCISCO TENORIO","AVANTE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","TIAGO BRITO","PSD"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","LUIZ LIMA ","PSL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","CORONEL CALDAS","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","HENRIQUE SIMONARD","PCO"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ERNANE DE PAULA","PP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ELIAS PINHEIRO","PR"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","PATY FELICIDADE","DEM"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","JEAN GIGANTE","PRTB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","WALDEMAR ÁVILA","PHS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","SIMONE","PTC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CARLA CRISTINA","PTC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","HERMITON MOURA","PSL"
"Eleições Gerais Estaduais 2018","RJ","2º SUPLENTE","CARLOS GUIDA","PCO"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ENFERMEIRA FABIANA","AVANTE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","JOSE CARLOS NASCIMENTO","AVANTE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ANA SAGÁRIO","AVANTE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","LENILZA MAFORT","AVANTE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","NIL DOCES","PDT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ANDERSON ROCHA","PDT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","CHEIRO VERDE","PPS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MAJOR ELITUSALEM FREITAS","PSC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","GENIVAL DO JORNAL","PRB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","LUCIO ARTUR","PV"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","PROFESSOR ZE PAULO","PTC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ABRAÃO DA MELGIL","PODE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MARCONE DA KOMBI","PRP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","IONE BARROCA","PMB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","GABRIEL ARAÚJO","PSL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","NILDA HELIO","PDT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","PAULO ADONAI","PT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","PAULINHA DE JORGINO","PPS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ROBERTO LOUZADA ","PSL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","RENATA O DONNELL","PRTB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","TOSTÃO","PR"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","FRANCIANE MOTTA","MDB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","RENATO CINCO","PSOL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","NAIDE RIBEIRO","PSOL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CARLOS ANDRÉ SILVA","PMB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","PAULO SANTANA","PSL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","INDIO MUAYTHAI","PSOL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","PROFESSOR MARCOS FREITAS","PSB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ENFERMEIRA RENATA FIDALGO","PRP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","RODRIGO TRIANE","PSL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","MAC DOWELL FILHO","PODE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MAURA GUERREIRA","DC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","DANIEL DA PAZ","PROS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ANDRÉ CORRÊA","DEM"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MILTON RANGEL","DEM"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","MC DOCA","AVANTE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","BATALHA","PT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","GLAUCIO SANTOS","PMB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","JONAS MORENO","PMB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","DR. LUCIANA MONTEIRO","PR"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","CLAUDIA MARTA DA SAUDE","PPL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","AIRTON FERNANDES","PATRIOTA"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","LÚ FRANÇA","PMN"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","LILIAN ANACLETO","PSD"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","RUAN","PROS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CREMILDO SANTANA","PC do B"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","IVETE CONCEICAO","PTC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","LAURA JARDIM","PMB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","CARLOS JORDY","PSL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","SARGENTO FIRMINO","PSL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","DANIEL NOGUEIRA","PSL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","NILZA SOARES ","PDT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","SERGINHO","PDT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","ENOCK AMARAL","PHS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ORLANDO GOMES","PMB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","JOSIAS INST. DE REFRIGERAÇÃO","PPL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","FABIOLLA MORAES","PSC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","LÁSARO DA CRUZ BRANCA","PRP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","LEOMAR VALENÇA","DC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CLECINHO","PTB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","DJ MARLBORO","DC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","SANDRA MACHADO","PDT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","LUIZ MARTINS","PDT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","JAIME VELOSO","PODE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","PASTOR ELISAEL MARQUES","DC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","FABINHO DE AUSTIN","PRP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","MARCUS VINICIUS","PSL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CARLOS ALBERTO JUNIOR","PRP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","FERNANDINHO MOQUETÁ","PRP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","AMÉRICA TEREZA","MDB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","TIRIRIPA","PATRIOTA"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","ROBERTINHO","PSOL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","VALBER TINOCO","PRB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","TEREZINHA APARECIDA ","PHS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MARCIA CASSÚS","MDB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","DOUGLAS ALMEIDA","PODE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","DR JOSE LUIZ","PTC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","BENJAMIN BERECO","PMB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","PAULO SIQUEIRA","PODE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ROGÉRIO DA BIKE","PRTB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","HELCIO ANGELO","PTC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","EMANUEL DEUS CONOSCO","PC do B"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","DOUTORA LIGIA","PR"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","ANDRE RICARDO","PSDB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CRISTIANE SILVA","PRP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ENFERMEIRA SHIRLENE MATOSO","PATRIOTA"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","DRA. ADALEIA ","PSDB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MARIA GALDINO","PSC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","GLAURA BRITO","PSC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","LILI ALVES","PATRIOTA"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MARIO DA SAÚDE","PMB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","SHEILA BARROSO","DC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","GUSTAVO DA PAIXÃO CEARENSE","PHS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CLÁUDIA UITA","PRP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","PROFESSORA SANDRA","PTC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","ROSANGELA GOMES ","PRB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","GELBY JUSTO","MDB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ONIX","DEM"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","JUECIO","PPS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","ZÉ BONITINHO","PSC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","SILVIO CHARUTO","PTC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ANA MASCARENHAS","AVANTE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ANDERSON MOURA","PP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","TIJOLO","PATRIOTA"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","NEILA RIBEIRO","PODE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","MÉDICA ANGELA TENÓRIO","PMB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","MICHELL CARVALHO","PMB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CLODOMIR CRESPO","PRB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","OTONI DE PAULA","PSC"
"Eleições Gerais Estaduais 2018","RJ","2º SUPLENTE","DJAMIM FERREIRA","PRTB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","LUCIA LOPES","PDT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","SÉRGIO ROUCO  PIT ","PRB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","GEGÊ DO AÇOUGUE","PRP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MARCIO AYER","PC do B"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CLARA DO ROCHA","PSB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","CHOCOLATE DA VAN","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ARILDO REBELLO","PSC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","ELIETE DE MALLET","AVANTE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MARCELÃO","AVANTE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","PROFESSOR JACQUESON","PRTB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","TIO RENATO","PRP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","ADRIAN MUSSI","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ARIANE BORGES","PDT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","LUIZINHO","PMB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ERALDO DA FARMÁCIA","DEM"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","PIERRE DA SAUDE","PSD"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","DEUCIMAR TALON ","PRP"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","JUPICIARA FIRMINO","PPL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","MARCELO OLIVEIRA","PROS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","JOCIANE REIS","PMN"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","ANSELMO DA PORTELA","MDB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","JOEL PEREIRA","PSC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","PROF. LIGIA MENDES","PDT"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","ALESSANDRO FONTES","DC"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","DUDU 2D","PR"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO FEDERAL","CARLOS BEKO","PSOL"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","DELEGADO MARCELLO RUSSO","PRB"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","SERGINHO ","PROS"
"Eleições Gerais Estaduais 2018","RJ","DEPUTADO ESTADUAL","DANIEL RIBEIRO","PCO"
