"eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","HERVAZIO BEZERRA","PSB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","GOBIRA","REDE"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","JOSEFA PAULINO","PSOL"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","EMANO SANTOS","PV"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","RIVALDO","PSL"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","VALQUIRIA JANE","PSDB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","GENILSON LUCENA","PSL"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","ANIELY MIRTES","REDE"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","LEO","PROS"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","CHICO LOPES ","PSB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","CARLOS CRUZ ","PRB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","ALBERTO MAGNO","MDB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","DR. RENATO GADELHA","PSC"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","NADJA PALITÓ","PATRIOTA"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","MARCINHA","PRTB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","GILMARA","PRTB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","EDNALDO LEITE","PSOL"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","BETANIA","PSC"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","LEONARDO GADELHA","PSC"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","ELAINE SOARES","PATRIOTA"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","MARCUS VINÍCIUS","DC"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","BOSCO CARNEIRO","PPS"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","SORVETÃO","PC do B"
"Eleições Gerais Estaduais 2018","PB","2º SUPLENTE","MARCILIO CORREIA","PSOL"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","ZINHO","REDE"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","POLLYANA DUTRA","PSB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","TIÃO GOMES","AVANTE"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","LARYSSA GOMES","AVANTE"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","ADEILTON TEKCEL","PRP"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","EDMILSON SOARES","PODE"
"Eleições Gerais Estaduais 2018","PB","GOVERNADOR","RAMA DANTAS","PSTU"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","WILSON FILHO","PTB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","AGUINALDO RIBEIRO","PP"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","DR HILTON SOUTO MAIOR","PP"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","NAYANA PONTES","PSL"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","VENTURA","MDB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","ALIPIO DUMONT","PTC"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","JANAINA QUERINO","AVANTE"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","RÉGI SARGENTO","REDE"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","PRISCILA DE VASCONCELOS","PRTB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","RAFAFÁ","PSDB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","CLÁUDIO COUTINHO","PROS"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","FRANÇUALDO ALVES","PC do B"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","VALDIVAN COSTA","DEM"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","ROSANGELA PONTES","PR"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","DR. ALEDSON MOURA","PSB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","SÓCRATES PEDRO","PSC"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","LÍDIA MOURA","PMN"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","SUELLEN DUMONT","AVANTE"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","AMANDA VIRGINIA","PSL"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","JULLYS ROBERTO","MDB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","CHICO DO POVO","PSC"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","SARGENTO NETO","PRTB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","DIRETOR SILVA NETO","PRTB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","TIÃO","PRP"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","ANDRÉ AMARAL","PROS"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","PROFESSORA IVONEIDE","PROS"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","PROFESSOR ODENILSON MEDEIROS","PTC"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","PROFESSOR GILMAR","PSDB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","CLODOALDO RAMOS","PSD"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","MANUEL MOLA","PC do B"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","CICERO FREIRE","PSD"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","SUZANNE ALBUQUERQUE","DEM"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","LIBÓRIO LACERDA","PSB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","VERA COSTA","PRTB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","SARGENTO TOINHO NASCIMENTO","PSDB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","HUGO","PRB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","DANIEL HENRIQUE","AVANTE"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","MANOEL JÚNIOR","PSC"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","FABIANA FERREIRA","MDB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","JANDERSON BRITO","PSDB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","LOURDINHA","PC do B"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","SARGENTO REBA","PATRIOTA"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","PR SERGIO LOURENÇO","PSC"
"Eleições Gerais Estaduais 2018","PB","SENADOR","PROFESSOR NELSON JÚNIOR","PSOL"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","LUCIA MEDEIROS","PTC"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","JOSINEIDE BARBOSA","REDE"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO FEDERAL","BISPO JOSÉ LUIZ ","PRB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","CAIO ROBERTO","PR"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","EUDA FABIANA","PATRIOTA"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","IRMÃO GEORGE","PMN"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","CHICO AGUIAR (CARIOCA)","PSDB"
"Eleições Gerais Estaduais 2018","PB","DEPUTADO ESTADUAL","DIMAS DE SOUZA","PROS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","PROFESSOR ISAAC LUNA","PC do B"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","TEACHER BLACK","PATRIOTA"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","MARCILAY DIAS","PV"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","PROFESSORA NOVA","PSOL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","DR. KILDARE","PSL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","BERNARDES NETO","PRTB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","NEIDE NASCIMENTO","PT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","FERNANDO DAER","PV"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","ELVIRA CAVALCANTI","PCB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","MAYCON DO BREGA","PRB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ROSINETE FLORENCIO","PODE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","LUCIA FONSECA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","JEU","PPS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ALVARO DINIZ","PPL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","MARILANE PESSOA","PSB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","GONZAGA PATRIOTA","PSB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","CIDINEZ CUSTÓDIO","PPL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","MARIO BARBOSA","DC"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","DR ALUIZIO COELHO","PSC"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ROMULO CHARLES","PRP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","DOUTOR GILBERTO SHALON","PP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","LIANA CIRNE","PT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","CRISTINA PRATICAMENTE","PHS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","FRANCIS HERBERT","PT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","ANDRÉ REGIS","PSDB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","WEDIJA DE CAVALEIRO","PROS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ROSE FERNANDES","PPS"
"Eleições Gerais Estaduais 2018","PE","SENADOR","JARBAS","MDB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","TALITA CALDAS","PSL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","COMISSÁRIO ZÉ CARLOS","PSOL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","IRMÃO DEL DA CHARNECA","PPL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","CIDO PLACIDO","PTB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","CRISTINA BEZERRA","PSC"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","LUANA ROCHA","PC do B"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","DANIELA SOARES","PRP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","NIVALDO ASA BRANCA","PATRIOTA"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","LUCAS RAMOS","PSB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","GISELLY PEIXOTO","PRP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","MISSIONARIO LUCAS","REDE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","GILMAR DO LEITE","DC"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","NIVALDO DO GÁS","PROS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","LADELÇO GOMES","PV"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","EDIVALDO VALENTIN","PHS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","WIBSON SEVERO","PRP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","ERIBERTO MEDEIROS","PP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ZÉ MENDES","PSC"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","PAULO CANDEIAS","PC do B"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","POETA LELCES","DC"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","JOSIAS GOMES","PPL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","LEO GIESTOSA","PR"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","JOSÉLIA BLOGUEIRA","REDE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","IRMÃO MANOEL","PPS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","SANDRO MELO","PRTB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","JÉSSICA DE BIU CHICO","PRB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","HERBERT BESERRA","PC do B"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","GERSON MONTEIRO","PC do B"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","BISPO OSSESIO","PRB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","J. FERRAZ","PRP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","IRMÃO GERALDO DOMINGOS","PATRIOTA"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","INSTRUTOR EDUARDO SILVA","PPS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","PATRÍCIA BRASIL","PSB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","BETO GADELHA","PSB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","PASTOR CLEITON COLLINS","PP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","MANUEL AGUIAR","PV"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","RODRIGO GOMES","PSC"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","CLEILTON MANTEIGA","PSDB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","JÚNIOR DA RAIZ","PPL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","MABEL IRI","PPL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","SIMONE FRANCISCA","PSOL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","IZAC GOMES","PV"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","REBEKA LINARES","PDT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","MAESTRO AMIN","PC do B"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ADELMO ALVES","PRTB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","MANOEL JERONIMO","PROS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","EVERALDO DA JÓIA","PRTB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","NELSON MONTEIRO","PSL"
"Eleições Gerais Estaduais 2018","PE","1º SUPLENTE","WALDEMAR OLIVEIRA","PR"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","FLOR RIBEIRO","PC do B"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","MARINA ALMEIDA","AVANTE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","EDUARDO BACANA","PROS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","SOCORRO PIMENTEL","PTB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","IZIS SILVA","PSOL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","MANOEL DODOIA","PPS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","MAURICIO JACINTO DE SANTANA","PATRIOTA"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","PAULO 10","PRP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","JACI","PRP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","CARINA PAZ","PRB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","WALDEMAR BORGES","PSB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","GILMÁRIO VALADARES","PSL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ROSANGELA SILVA","PPS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","SARGENTO NERIVALTER","PSL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ERIKA SILVA","PC do B"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","FRANCISCO DE ASSIS","PRB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","MARIA JOSÉ DO SINDICATO","PT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ANA RITA","PDT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","FAFA CRUZ LEAL","PP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","VALDENICE MACIEL","DC"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","RENATO CARVALHO","NOVO"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","ROBSON RENOVA","PSOL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","LANA VALENTIM","PV"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ROBERTO NUNES","PATRIOTA"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","POLINY AGUIAR","PSB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","JOÃO LEAL","PPS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ROBERTO NUMERIANO","AVANTE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","VINICIUS LABANCA","PP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","SYLVIA","PT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ROSA MARIA","PPS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","MAURICIO GALVAO DIAMANTE NEGRO","PC do B"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","NUNES","PHS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","JOAO ALFREDO","PT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","DR MARCOS ORTOPEDISTA","PT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","G. ARRUDA","PATRIOTA"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","DEDÉ","DC"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","LENE LEITE","PRP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","CLARICE CORRÊA","PP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","NI DO BADOQUE","PP"
"Eleições Gerais Estaduais 2018","PE","SENADOR","ALEX LIMA ROLA","PCO"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","VERA LÚCIA","PDT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","PROFESSORA WALDETE","PC do B"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","PASTOR JUSIVEL CARVALHO","PATRIOTA"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","DR JOÃO","PC do B"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","AMANDA BARBOSA","PRP"
"Eleições Gerais Estaduais 2018","PE","2º SUPLENTE","MIRTES CELESTINO","REDE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","SEVERINA DA SAUDE","PSDB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","WELLINGTON CARNEIRO","PATRIOTA"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ROBSON MENDES","DEM"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ROBERTO DE ABRAÃO","PRB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","TONYNHO RODRIGUES","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","IRMÃO DÉ","PROS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","RUTE FERREIRA ","PSOL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","PAULO RUBEM","PSOL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","CYBELLE  WANDERLEY","PPS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","PASTOR ECLÉSIO MENESES","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","EDSON NEGUINHO","PSOL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","MICHELLE FRANCIS","REDE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","TERESA LEITÃO","PT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","MISSIONARIA ERICA FABIULA","PHS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ISAAC ALBUQUERQUE","PMN"
"Eleições Gerais Estaduais 2018","PE","2º SUPLENTE","NÁDIA GOMES","PSOL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","TACY SILVA","PPS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","FLÁVIO BARROS","PP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","EDILENE PEREIRA","PATRIOTA"
"Eleições Gerais Estaduais 2018","PE","SENADOR","HELIO CABRAL","PSTU"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ANDERSON SILVA","PDT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","JEFFERSON  TRAVASSOS","REDE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ROSA IZUMI","AVANTE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ALDIONE SILVA","PT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","IRMÃO ISAIAS DA COXINHA","PRP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","PASTOR WAGNER CARNEIRO","AVANTE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ALINE CORRÊA","PR"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","EDVALDO LANDIM","PSOL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","MANOEL FERREIRA","PSC"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ANDREA SANTOS","PC do B"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","DIACONO DENIS INACIO","PATRIOTA"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","BETINHO GOMES","PSDB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","DR. VALDI","PP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","GUSTAVO CARIBÉ","PRTB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","EVELINE MARQUES","AVANTE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","JULIANA PANKARARU","REDE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","VALDINHO RIBEIRO","PATRIOTA"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","KAIO MANIÇOBA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","SUELY MELO","PT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ROSE FERREIRA","PRP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ALEKSANDRA SERBIM","PSC"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","FERNANDO MONTEIRO","PP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ROBERTO MARDONIO","PT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","PASTOR CABO NAASSOM","PPL"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","MIRIAM CUNHA","PSB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","IRMÃ JEANE","AVANTE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","MARQUINHOS DANTAS","PP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","CANTOR EVALDO FREIRE","PRP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ANA SILVA","PRP"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ANDRÉA LÓSSIO","REDE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","PATRICIA SANTIAGO","PSD"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ALMIRA","PSOL"
"Eleições Gerais Estaduais 2018","PE","SENADOR","PASTOR JAIRINHO","REDE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","MAZINHO DAS OLINDAS","PC do B"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","FERNANDA DO POSTO","PTB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","IRMÃO IZAQUE GOMES","PHS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","LUZINETE","PPS"
