"","screen_name","metricas","count"
"4863","JE0NSATANIC","rts",0
"4864","__stargguk","rts",0
"4865","lovievhs","rts",0
"4866","Lazulimitsuki","rts",181
"4867","dhionatan94","rts",1
"4868","barros3412","rts",0
"4869","PatiOrlandi","rts",1
"4870","kexxu_","rts",0
"4871","alinne_stm","rts",0
"4872","LennyVaz","rts",0
"4873","eridsy","rts",0
"4874","mbustamaante10","rts",0
"4875","gcfmov","rts",0
"4876","thomasleite_","rts",0
"4877","LaaaisRg","rts",0
"4878","baddiesroses_","rts",0
"4879","whatxjb","rts",0
"4880","BarbassaJulia","rts",0
"4881","isadorasilva2","rts",0
"4882","dessakaila","rts",1
"4883","Geemeos25","rts",0
"4884","floopeii","rts",0
"4885","s2_bia","rts",4
"4886","ESimoesz","rts",0
"4887","nathiigoncalve2","rts",2
"4888","xandecko_","rts",1
"4889","SuzanaBastos18","rts",0
"4890","keimagri","rts",0
"4891","Schuabb","rts",0
"4892","Noni94859224","rts",1
"4893","somosrepetidas","rts",1
"4894","bruninhamaga","rts",1
"4895","AlineMattoos","rts",0
"4896","_Feernandoo","rts",0
"4897","JulioAjala","rts",0
"4898","belifinn","rts",0
"4899","SuvacoDoArthur","rts",0
"4900","15Beeatriz","rts",0
"4901","EuGilBBB","rts",0
"4902","lmjsflex","rts",0
"4903","sirgomesss","rts",0
"4904","DaniiREALITY","rts",0
"4905","realityzandoh","rts",0
"4906","Norminhaluz","rts",0
"4907","CamilaaRib_","rts",1
"4908","kah_hrt","rts",0
"4909","__luuke","rts",0
"4910","ElanyFranco","rts",0
"4911","Bbbcomenta13","rts",0
"4912","_marsinha","rts",0
"4913","jgoocr","rts",0
"4914","trick4pa","rts",12
"4915","lovsgeller","rts",0
"4916","ManuelaaFranca","rts",0
"4917","bbbtalk1","rts",0
"4918","publi222","rts",0
"4919","superegis","rts",0
"4920","Marcell69929327","rts",0
"4921","yuvccr","rts",0
"4922","MaryaRodrigus1","rts",0
"4923","bragajoao16","rts",8
"4924","queziaalira","rts",0
"4925","saanrodrigues_","rts",0
"4926","cintia_1978","rts",0
"4927","pliberaato","rts",0
"4928","zengo62230579","rts",0
"4929","euraissac","rts",0
"4930","imnotjoaIin","rts",0
"4931","uprocrastinador","rts",18
"4932","MillyLJCC","rts",0
"4933","Andress24863236","rts",0
"4934","manuu_sz16","rts",0
"4935","start15k","rts",2
"4936","mili_kai","rts",0
"4937","manchetebbb","rts",0
"4938","mihoffmann1","rts",0
"4939","lidiazinha_s2","rts",0
"4940","SNKY0JINVR","rts",0
"4941","allalonesasuke","rts",0
"4942","lovegildovigor","rts",1
"4943","raquelsantoslm","rts",0
"4944","KiddaEmilly","rts",0
"4945","boravirar","rts",0
"4946","queendopebitch","rts",0
"4947","syllwyah","rts",0
"4948","TatisPeixoto","rts",0
"4949","Tatabigg","rts",0
"4950","azevedobrunna1","rts",0
"4951","TamiKlug","rts",0
"4952","PaolahSiqueira","rts",0
"4953","Silvia_bc","rts",0
"4954","bibiu_Tr4woo","rts",0
"4955","_ArthurAlvex","rts",0
"4956","andri0","rts",0
"4957","14Kmilamlo","rts",0
"4958","Luhranzinho","rts",0
"4959","eumaxlira","rts",0
"4960","ana911118","rts",0
"4961","thaa_romagnoli","rts",0
"4962","marlon_faria","rts",2
"4963","Fernand95409056","rts",0
"4964","_pauloamaral","rts",1
"4965","bregapunkk","rts",0
"4966","flavinhacpf93","rts",0
"4967","nathielysoares7","rts",0
"4968","nygmalpha","rts",22
"4969","insuportavea","rts",0
"4970","nickcastro_","rts",0
"4971","ameabraceavida","rts",0
"4972","awnjeni","rts",0
"4973","alemarinho04","rts",0
"4974","websoojin","rts",0
"4975","Larissa19553364","rts",2
"4976","djweslleykeviin","rts",0
"4977","letticyah_","rts",0
"4978","andreybelias","rts",0
"4979","gzinhwo","rts",2
"4980","fentyking23","rts",2
"4981","alexfabianpint1","rts",1
"4982","juliseferreira","rts",0
"4983","RodrigoKarolV","rts",0
"4984","Thayvargas77","rts",0
"4985","henriquefr_prof","rts",0
"4986","alekafernandes","rts",0
"4987","taetuanx","rts",0
"4988","awelldeb","rts",0
"4989","ungodlyblue","rts",0
"4990","SubCariri","rts",0
"4991","curiosa_s2","rts",0
"4992","shaymelo__","rts",1
"4993","nat_pink","rts",0
"4994","ddddrielly","rts",0
"4995","rodrigotails","rts",0
"4996","Carloos_Lamb","rts",0
"4997","timecrf","rts",0
"4998","oktrindade","rts",0
"4999","pablodiegojf","rts",0
"5000","talicos","rts",0
"5001","elisesrs","rts",0
"5002","marianamachine","rts",0
"5003","biackina","rts",0
"5004","Ale_Barbaa","rts",8
"5005","fernandobm34","rts",0
"5006","ElisaComenta_","rts",0
"5007","nathaliacsoares","rts",0
"5008","Bobudaa","rts",0
"5009","cilla_adriana","rts",0
"5010","lukbrazz","rts",0
"5011","AnaCSMartins88","rts",0
"5012","nutsthenuts","rts",0
"5013","Marcela_Souza28","rts",0
"5014","atablz12","rts",0
"5015","WladimirPinhei4","rts",0
"5016","xldegisele","rts",0
"5017","Pamyiih","rts",1
"5018","psicexausta","rts",0
"5019","CarvalhoMay97","rts",1
"5020","RubiaCarlaPont5","rts",0
"5021","aliceeeee_21","rts",0
"5022","qspcarol","rts",0
"5023","gilovesrosie","rts",0
"5024","PriscylaCSantos","rts",0
"5025","Jana_Oliveira1","rts",0
"5026","pssdoci","rts",0
"5027","Nathy_Yesso","rts",0
"5028","msljauregui","rts",0
"5029","mileytallk","rts",0
"5030","Bruno65340348","rts",0
"5031","Lils57114672","rts",0
"5032","pat_soares_","rts",1
"5033","LizGodoi","rts",2
"5034","_floraliss","rts",0
"5035","NANDAMATOS14","rts",0
"5036","alaanhiggins","rts",0
"5037","jeffgms_","rts",0
"5038","Gise40098020","rts",0
"5039","SamyNina07","rts",0
"5040","csbeatriiz_","rts",0
"5041","peagametro","rts",0
"5042","jairoo","rts",0
"5043","jaemingta","rts",0
"5044","ritaveigs","rts",0
"5045","imperiomarilia","rts",1
"5046","majusant_","rts",0
"5047","jeffsabugaro","rts",0
"5048","zely__","rts",1
"5049","yuriwbf","rts",0
"5050","EvelynCmor","rts",0
"5051","kahkihs","rts",0
"5052","gominho_r","rts",1
"5053","maiakamai","rts",0
"5054","larissaapoloni2","rts",0
"5055","queen_nobre","rts",0
"5056","Guilhermessi77","rts",0
"5057","sevendade","rts",0
"5058","GutoMoniz","rts",0
"5059","renatinhabombom","rts",0
"5060","jennifferebello","rts",1
"5061","jessjoga","rts",0
"5062","Ajota_Oliveira","rts",1
"5063","vanessamatsuda","rts",0
"5064","Luana23320","rts",0
"5065","blueborboletas","rts",0
"5066","Zepka1","rts",0
"5067","FiukNaCozinha","rts",4
"5068","mulherdoSuper","rts",1
"5069","imagineseumund0","rts",0
"5070","lucyoulucy","rts",0
"5071","aline_orbbi","rts",0
"5072","JessikaBritto1","rts",0
"5073","KarinaFrann","rts",0
"5074","MeloFelip","rts",55
"5075","TeamBBBFznda","rts",0
"5076","descaralhei","rts",0
"5077","Annejul29219911","rts",0
"5078","lucasnardeli90","rts",0
"5079","jotadejurema","rts",0
"5080","ygsuniverse","rts",0
"5081","filho_divo","rts",0
"5082","Marjorine_x","rts",0
"5083","sarahabusada22","rts",0
"5084","RobenUDI","rts",0
"5085","NebracoThaisa","rts",0
"5086","LouisePretaa","rts",0
"5087","MikaelK_","rts",0
"5088","biahcomenta","rts",2
"5089","raularaujop","rts",0
"5090","drewgadot","rts",0
"5091","brisadelirilium","rts",0
"5092","agabiquecanta","rts",0
"5093","wikitina","rts",1
"5094","ofuxico_oficial","rts",0
"5095","rock__san","rts",0
"5096","iwezley","rts",0
"5097","Mariana22805102","rts",0
"5098","notengoplata_","rts",1
"5099","temadeaquario","rts",0
"5100","BrendaEmerick_","rts",0
"5101","gisellyrodrigu1","rts",0
"5102","aizagouvea","rts",0
"5103","aquelecancelado","rts",0
"5104","laricomentei","rts",3
"5105","LAW4YS","rts",0
"5106","edcarlostv","rts",0
"5107","euseitudoo","rts",10
"5108","PRINC3JIKK","rts",0
"5109","beyonica_","rts",0
"5110","ellcrsm","rts",0
"5111","ss_lidi","rts",0
"5112","tribbianisccp","rts",0
"5113","thatsmeLizia","rts",0
"5114","Riicardo_FS","rts",0
"5115","BonecaCacau","rts",0
"5116","SarahFeitosa10","rts",0
"5117","uaisambei","rts",0
"5118","LorrainaSabrina","rts",0
"5119","085samuell","rts",0
"5120","prideeveryday9","rts",0
"5121","sragreyce","rts",1
"5122","hwanilys","rts",0
"5123","bbbnewsof","rts",0
"5124","lilistuff","rts",0
"5125","Leo_Mitt","rts",0
"5126","jocoelho","rts",0
"5127","natrinstar","rts",1
"5128","viniciuxgs","rts",0
"5129","HugoGloss","rts",47
"5130","silvasantosmath","rts",0
"5131","onfirewave","rts",0
"5132","samara85511233","rts",0
"5133","zaurencuban","rts",0
"5134","tamirespp","rts",1
"5135","Uai_jottape","rts",2
"5136","jeibaldwin","rts",0
"5137","olivveiramanu","rts",0
"5138","cantinhothabiie","rts",0
"5139","Mandinha_why","rts",0
"5140","Marcos021Z","rts",1
"5141","AfSurtei","rts",0
"5142","strangehollandr","rts",0
"5143","Zejaoo1","rts",0
"5144","UfoRaf","rts",0
"5145","fabiituita","rts",0
"5146","Dih_nada","rts",0
"5147","jaci_lind","rts",1
"5148","Keylla00153269","rts",0
"5149","bragafrancisco","rts",0
"5150","bbb_comentarist","rts",0
"5151","PalpiteTv","rts",0
"5152","RafaellaLeite17","rts",8
"5153","Camila_ernandes","rts",0
"5154","carrie032020","rts",0
"5155","larasilva_o_","rts",0
"5156","sheeranchutte","rts",38
"5157","l3l3ck4","rts",6
"5158","Luana__Teodoro","rts",0
"5159","cleoarcanjo","rts",1
"5160","vemvacina","rts",1
"5161","thomasgsmiler","rts",0
"5162","ninnws","rts",0
"5163","stelalencar","rts",0
"5164","rodr_go","rts",0
"5165","clara60065839","rts",0
"5166","20carolinass","rts",234
"5167","Fernand16771375","rts",0
"5168","HenriqueOut","rts",0
"5169","vivi_marques25","rts",0
"5170","brvninh","rts",171
"5171","nanatuitaa","rts",0
"5172","inkjohners","rts",3
"5173","edumehl_","rts",0
"5174","may_boring","rts",0
"5175","bebelle_","rts",0
"5176","lanabobanana_","rts",0
"5177","Juliettefrerih","rts",1
"5178","WickhamPriscila","rts",22
"5179","oioimari","rts",0
"5180","denisecomenta","rts",0
"5181","leandruuu","rts",0
"5182","chegay20","rts",1
"5183","45villela","rts",1
"5184","TvViciada","rts",0
"5185","marcomaiabh","rts",0
"5186","Ana79329698","rts",0
"5187","edunascimento3","rts",0
"5188","gameofnada","rts",2
"5189","MeganAnnLuthor","rts",0
"5190","wtfmahone","rts",0
"5191","LeonardoDS08","rts",0
"5192","ryanzinhox","rts",0
"5193","o_nathaliac","rts",0
"5194","marismedeiros1","rts",0
"5195","_Ribhqah","rts",0
"5196","jessicadzanni","rts",0
"5197","AnaJuliane11","rts",0
"5198","laerte_fs","rts",0
"5199","gulucazz","rts",0
"5200","JoaoPauloo_Real","rts",0
"5201","biaindeskay","rts",1
"5202","jkclarkes","rts",0
"5203","debragregorio","rts",0
"5204","Gustavo92138683","rts",0
"5205","mbtencourt","rts",0
"5206","eujaccky","rts",0
"5207","jobru20","rts",0
"5208","temparabbb","rts",1
"5209","Wesleyvulgoseco","rts",0
"5210","Rewato_","rts",0
"5211","diego_lucio","rts",0
"5212","lairton_morais","rts",1
"5213","CaineGarcia","rts",0
"5214","Vithoria_vgf","rts",0
"5215","marinadoes","rts",1
"5216","jucomwntei","rts",0
"5217","nath_srolim","rts",0
"5218","wiuperes","rts",0
"5219","WilkersonFerre1","rts",0
"5220","cyncardoso","rts",0
"5221","lucspiering","rts",0
"5222","alxhoera","rts",0
"5223","Cazsyye","rts",1
"5224","neileitte","rts",0
"5225","eneatalia","rts",0
"5226","bianinharj","rts",0
"5227","vtncg","rts",0
"5228","rapwnzell","rts",0
"5229","marti_mallow","rts",0
"5230","TatisOrtolan","rts",0
"5231","Adri24307455","rts",1
"5232","mariferreiravet","rts",0
"5233","ConradoBfr","rts",5
"5234","MariaFe03919401","rts",0
"5235","PamplonaIsadora","rts",0
"5236","Leticia_bgc","rts",0
"5237","TeamDiazzz","rts",0
"5238","pretinhacomenta","rts",0
"5239","silju_26","rts",1
"5240","anysmovie","rts",0
"5241","wcarxl","rts",0
"5242","xcarlosilva","rts",0
"5243","badtonn","rts",0
"5244","winterbou2624","rts",0
"5245","gisele_rheim","rts",0
"5246","Caraminhola46","rts",0
"5247","DCNero96","rts",0
"5248","brunacomenta123","rts",0
"5249","getsmay_","rts",0
"5250","laurflowwers","rts",0
"5251","Crica85797749","rts",0
"5252","brenerns","rts",0
"5253","KikaSanFrei","rts",0
"5254","elizaferree","rts",0
"5255","davylaspears","rts",0
"5256","herdgz","rts",2
"5257","ademjlson","rts",0
"5258","larisoareso","rts",1
"5259","rafaburger","rts",0
"5260","tantasbesteiras","rts",1
"5261","khrolmarch","rts",2
"5262","keniacruzrj","rts",1
"5263","SANMYST4R","rts",0
"5264","zactryx","rts",1
"5265","helenasantana27","rts",0
"5266","thepreto","rts",0
"5267","maritdest","rts",0
"5268","sueniafernandes","rts",0
"5269","2020_sobrevivi","rts",0
"5270","mari_aragao08","rts",0
"5271","Tudopelanadja","rts",0
"5272","ribarizando","rts",0
"5273","rezenhabbbofc","rts",0
"5274","linecrislan","rts",0
"5275","yooongijk","rts",0
"5276","ALISSONBUGADA","rts",1
"5277","jr_castagnolli","rts",0
"5278","comentsg3","rts",0
"5279","bibisantanna","rts",0
"5280","kraulzinha","rts",0
"5281","Elefazocoment","rts",0
"5282","telepato_","rts",0
"5283","ramayanatwt","rts",0
"5284","lins_biazinha","rts",0
"5285","santtoskari","rts",1
"5286","_euhellenn","rts",0
"5287","duhjuniorr","rts",0
"5288","Lumenei","rts",0
"5289","cristinasantore","rts",1
"5290","SamuelLems7","rts",0
"5291","blackfuraca","rts",0
"5292","GagaGeisha","rts",1
"5293","Tamires_Dias21","rts",1
"5294","AllineEterna","rts",1
"5295","RaldisonRomario","rts",1
"5296","laarissabenini","rts",0
"5297","_philipefreitas","rts",0
"5298","BezLalabez","rts",1
"5299","Wendyzera1","rts",0
"5300","inwonderlaand","rts",0
"5301","lorenarlopes","rts",0
"5302","anahiphr","rts",0
"5303","Taisasouveira","rts",0
"5304","hiidroponica","rts",0
"5305","rafaeljosedias","rts",0
"5306","DriellyFla","rts",0
"5307","BadIideia","rts",2
"5308","MiDecora","rts",0
"5309","nalaura_crvg","rts",0
"5310","paulodaniielg","rts",0
"5311","BruninhaEmilia","rts",0
"5312","T4EMINGRL","rts",0
"5313","andrekojak1974","rts",0
"5314","Pripoka_Pripoka","rts",0
"5315","neryamanda7","rts",0
"5316","luisa_ferreira","rts",0
"5317","ASariette","rts",4
"5318","_gleybson","rts",0
"5319","meiirelleso","rts",3
"5320","Santana8manu","rts",0
"5321","amandabrasilbr","rts",13
"5322","DiiasJeferson","rts",0
"5323","queridometro_r","rts",0
"5324","sun4john","rts",0
"5325","sonia_machado","rts",0
"5326","itsaliciax_","rts",0
"5327","51GM4_","rts",0
"5328","basculhinha","rts",0
"5329","analuiza_dahora","rts",0
"5330","dannitter","rts",0
"5331","Lo_coringa","rts",0
"5332","thanny","rts",0
"5333","makeup_souza","rts",0
"5334","ariantoxicx","rts",4
"5335","djjaooliver","rts",0
"5336","Mi_AquelaGorda","rts",0
"5337","debzsoares","rts",1
"5338","h0tncoId","rts",0
"5339","Gustavo_a13","rts",0
"5340","_christianoc","rts",0
"5341","naju38","rts",0
"5342","tuittalipe","rts",0
"5343","AlanJos23775059","rts",0
"5344","RainhaSabia","rts",0
"5345","ovarandalucas","rts",1
"5346","malongati","rts",0
"5347","seokloviex","rts",1
"5348","Thaislopes","rts",0
"5349","_MrsMigreyne","rts",0
"5350","tv_california","rts",0
"5351","maravilhathay","rts",5
"5352","Tativms","rts",0
"5353","ciriotv","rts",0
"5354","RafaelSnicol","rts",0
"5355","Monicat79634828","rts",3
"5356","eumarceIof","rts",0
"5357","passivo1994","rts",1
"5358","fpbw_","rts",0
"5359","BBBarbaraS2","rts",0
"5360","tamituitaa","rts",0
"5361","BBB24HH","rts",0
"5362","movidoacachaca","rts",0
"5363","merecepostar","rts",0
"5364","_raiof","rts",0
"5365","NewsCamilla","rts",0
"5366","mynav1","rts",0
"5367","RaquelF00260593","rts",0
"5368","zealexanddre","rts",1
"5369","adririo","rts",0
"5370","francillyandrad","rts",0
"5371","09Victor11","rts",0
"5372","Andressaklim18","rts",1
"5373","ofsmrih","rts",0
"5374","BelspBreno","rts",0
"5375","jabami000","rts",1
"5376","raquuellimaa_","rts",0
"5377","BigBr0therB","rts",1
"5378","jamessilvereal","rts",0
"5379","Filipe_ca","rts",0
"5380","LohSEP","rts",0
"5381","paulotuitaBR","rts",3
"5382","01LP","rts",5
"5383","maxineverse","rts",0
"5384","Lesydarling","rts",0
"5385","giranuetteBR","rts",0
"5386","Tuiitamaay","rts",3
"5387","thaismorettix","rts",0
"5388","KeleBETE","rts",0
"5389","ianacomenta","rts",0
"5390","lwtismysweetie","rts",1
"5391","jonatanbanderas","rts",0
"5392","HayRucker","rts",0
"5393","soueukaka","rts",1
"5394","SupermanSoviti4","rts",1
"5395","NandaCoelho_13","rts",0
"5396","Marina42064463","rts",0
"5397","nopau_central","rts",0
"5398","rodrigocavalie","rts",0
"5399","cacopoeta","rts",0
"5400","biriri_bororo","rts",0
"5401","LuSincerix","rts",0
"5402","jacyara09","rts",1
"5403","RejaneA01241124","rts",0
"5404","luana_lanus","rts",0
"5405","isadora_mso","rts",0
"5406","DoOpP_","rts",0
"5407","remuslppn","rts",2
"5408","neronell","rts",0
"5409","moura_waldir","rts",0
"5410","edukrieger","rts",31
"5411","EduardoLeopol20","rts",0
"5412","eeuceliaa","rts",0
"5413","Roberto74566293","rts",0
"5414","greice_s","rts",0
"5415","GIVENCHYOURS","rts",0
"5416","oshh_tayna","rts",0
"5417","OqCarca","rts",0
"5418","HunkyPixels","rts",2
"5419","Joncmarques","rts",0
"5420","telerrealidade","rts",0
"5421","valeuthiago","rts",0
"5422","badguyyy_","rts",0
"5423","icesarlopes","rts",0
"5424","alexandresouzas","rts",0
"5425","childmemoriess","rts",11
"5426","cuzcuzpr","rts",0
"5427","maalive","rts",0
"5428","Enghelzinha","rts",0
"5429","theusgc1994","rts",0
"5430","ErikGiacomeli","rts",1
"5431","flavinhofla230","rts",0
"5432","Paulo91980924","rts",1
"5433","CarolMorinigo20","rts",5
"5434","Hwrconstantino","rts",0
"5435","candidaamaro","rts",0
"5436","amandassgomes","rts",0
"5437","andressachicano","rts",0
"5438","anne1211","rts",0
"5439","monicamarli","rts",0
"5440","ClaraBuu","rts",0
"5441","waleskaanne","rts",0
"5442","jeanmuncao","rts",1
"5443","aledagostin","rts",0
"5444","NovoNove","rts",0
"5445","ViniComentou","rts",0
"5446","spellmanfav","rts",1
"5447","greenpiixiedust","rts",0
"5448","balalaikapapi","rts",1
"5449","Daniel22_","rts",0
"5450","_gusci","rts",0
"5451","HAN7Os","rts",0
"5452","KanmilaHelainy","rts",0
"5453","argounalta","rts",1
"5454","kylepoems","rts",0
"5455","GabrielMestre19","rts",0
"5456","_brunolana_","rts",0
"5457","Liizziiss","rts",0
"5458","Marciel24553957","rts",1
"5459","Michele56647790","rts",0
"5460","njddl","rts",0
"5461","onlyk1drauhl","rts",0
"5462","soueunavidareal","rts",0
"5463","Umlucas11","rts",0
"5464","SamanthaMyCrush","rts",0
"5465","escuchareina","rts",0
"5466","AnaLaur87277384","rts",0
"5467","_Dfregas","rts",0
"5468","alcidesbernardo","rts",0
"5469","YasminBarceloos","rts",0
"5470","betofaria","rts",0
"5471","enquetesbras","rts",1
"5472","samarte4","rts",0
"5473","_amantesdoluan","rts",1
"5474","GrettelBBB","rts",2
"5475","kekcarvalho","rts",0
"5476","Renataguedes29","rts",0
"5477","WONCOSMIC","rts",0
"5478","emilyemo0","rts",0
"5479","NiedsonSilva14","rts",0
"5480","Patrici12978238","rts",0
"5481","Hugoferreir9","rts",6
"5482","jeskapv","rts",0
"5483","Larissa54865371","rts",0
"5484","Beatrizguardel","rts",1
"5485","sandersonso","rts",0
"5486","Joaogabrielsil1","rts",0
"5487","AninhaMorais","rts",2
"5488","Guilherme_Dango","rts",0
"5489","pssouza1","rts",0
"5490","Fall__on","rts",0
"5491","drwfvr","rts",0
"5492","jujuliettebbb","rts",0
"5493","RealityLisa","rts",0
"5494","robsonnes","rts",0
"5495","Matheus_xavieri","rts",0
"5496","CarlaBeatriz_fo","rts",0
"5497","Angelicacrod","rts",28
"5498","tuittalp","rts",3
"5499","nathiieleduarte","rts",1
"5500","euguisantostv","rts",0
"5501","ninandrade","rts",0
"5502","Sabiones","rts",0
"5503","sarascda","rts",0
"5504","TSillim","rts",15
"5505","annamamed","rts",0
"5506","talitafreirec","rts",0
"5507","anaacoments","rts",2
"5508","queenthellen","rts",0
"5509","sanafilters","rts",0
"5510","meiocancelada","rts",0
"5511","luaanjometeoro","rts",0
"5512","gi_preto","rts",1
"5513","8506296a9228496","rts",0
"5514","ImFraann","rts",1
"5515","morenjoi","rts",0
"5516","Okayladiez","rts",1
"5517","Lorrandeo","rts",4
"5518","STerminelle","rts",0
"5519","Amara09808900","rts",0
"5520","Cadu__pereira","rts",0
"5521","palavrasetripas","rts",1
"5522","marcobeccara","rts",0
"5523","filipelib","rts",1
"5524","SERGIOXISTTO","rts",1
"5525","kathek_","rts",0
"5526","juliaa_000","rts",0
"5527","criadereality3","rts",0
"5528","DomMalkovich","rts",0
"5529","proprietariabbb","rts",0
"5530","NandaVieira17","rts",0
"5531","nappunnyeon","rts",0
"5532","SommelierBBB_","rts",0
"5533","anyxbeaulin","rts",4
"5534","leonasser_fsa","rts",0
"5535","alanvtm","rts",0
"5536","DilvaniaMoura","rts",9
"5537","jmorrisonbridg","rts",0
"5538","EDVALDO36074751","rts",0
"5539","portalokay","rts",1
"5540","eomatteoo","rts",1
"5541","_malditageni","rts",0
"5542","eve_benevides","rts",3
"5543","tixinha2020","rts",0
"5544","danijmartins","rts",0
"5545","DeeDeeRamonas","rts",0
"5546","IsmaelxLucas","rts",3
"5547","SrtaLuciana","rts",0
"5548","Jliabebels","rts",0
"5549","soyaaflows1","rts",0
"5550","Daiana58543833","rts",0
"5551","S_Lariis","rts",0
"5552","Shanzepoer","rts",3
"5553","millasaraujo","rts",1
"5554","_klarag","rts",0
"5555","0800SOLITA","rts",0
"5556","clachassa51","rts",4
"5557","glaudemias","rts",0
"5558","silvyalopess","rts",0
"5559","own_pol","rts",1
